tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
707,2013-06-30 21:09:02,2013-06-30 21:20:49,242,Carlton Ave & Flushing Ave,40.697787,-73.973736,409.0,DeKalb Ave & Skillman St,40.6906495,-73.95643107,19127,Subscriber,1974.0,1
1025,2013-06-30 21:08:57,2013-06-30 21:26:02,334,W 20 St & 7 Ave,40.74238787,-73.99726235,450.0,W 49 St & 8 Ave,40.76227205,-73.98788205,17391,Subscriber,1977.0,1
1082,2013-06-30 21:09:08,2013-06-30 21:27:10,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,285.0,Broadway & E 14 St,40.73454567,-73.99074142,20125,Subscriber,1987.0,1
632,2013-06-30 21:08:58,2013-06-30 21:19:30,432,E 7 St & Avenue A,40.72621788,-73.98379855,447.0,8 Ave & W 52 St,40.76370739,-73.9851615,20289,Customer,,0
903,2013-06-30 21:09:13,2013-06-30 21:24:16,412,Forsyth St & Canal St,40.7158155,-73.99422366,212.0,W 16 St & The High Line,40.74334935,-74.00681753,17896,Subscriber,1987.0,1
456,2013-06-30 21:08:13,2013-06-30 21:15:49,466,W 25 St & 6 Ave,40.74395411,-73.99144871,472.0,E 32 St & Park Ave,40.7457121,-73.98194829,18946,Subscriber,1988.0,1
784,2013-06-30 21:05:25,2013-06-30 21:18:29,455,1 Ave & E 44 St,40.75001986,-73.96905301,457.0,Broadway & W 58 St,40.76695317,-73.98169333,16970,Subscriber,1979.0,2
578,2013-06-30 21:09:25,2013-06-30 21:19:03,491,E 24 St & Park Ave S,40.74096374,-73.98602213,2003.0,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,15396,Subscriber,1959.0,1
1198,2013-06-30 21:09:26,2013-06-30 21:29:24,465,Broadway & W 41 St,40.75513557,-73.98658032,290.0,2 Ave & E 58 St,40.76020258,-73.96478473,18032,Subscriber,1987.0,2
452,2013-06-30 21:09:33,2013-06-30 21:17:05,388,W 26 St & 10 Ave,40.749717753,-74.002950346,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,16637,Customer,,0
1637,2013-06-30 21:09:35,2013-06-30 21:36:52,447,8 Ave & W 52 St,40.76370739,-73.9851615,251.0,Mott St & Prince St,40.72317958,-73.99480012,17562,Customer,,0
353,2013-06-30 21:09:48,2013-06-30 21:15:41,404,9 Ave & W 14 St,40.7405826,-74.00550867,453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,16792,Subscriber,1979.0,1
1888,2013-06-30 21:09:50,2013-06-30 21:41:18,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,20349,Subscriber,1981.0,1
452,2013-06-30 21:09:54,2013-06-30 21:17:26,504,1 Ave & E 16 St,40.73221853,-73.98165557,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,18509,Subscriber,1987.0,1
1389,2013-06-30 21:10:01,2013-06-30 21:33:10,447,8 Ave & W 52 St,40.76370739,-73.9851615,392.0,Jay St & Tech Pl,40.695065,-73.987167,20215,Subscriber,1983.0,1
868,2013-06-30 21:10:07,2013-06-30 21:24:35,328,Watts St & Greenwich St,40.72405549,-74.00965965,116.0,W 17 St & 8 Ave,40.74177603,-74.00149746,18423,Subscriber,1956.0,2
1263,2013-06-30 21:10:02,2013-06-30 21:31:05,237,E 11 St & 2 Ave,40.73047309,-73.98672378,455.0,1 Ave & E 44 St,40.75001986,-73.96905301,18555,Customer,,0
771,2013-06-30 21:10:17,2013-06-30 21:23:08,402,Broadway & E 22 St,40.7403432,-73.98955109,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,17708,Customer,,0
278,2013-06-30 21:10:18,2013-06-30 21:14:56,448,W 37 St & 10 Ave,40.75660359,-73.9979009,448.0,W 37 St & 10 Ave,40.75660359,-73.9979009,18107,Customer,,0
1244,2013-06-30 21:10:22,2013-06-30 21:31:06,237,E 11 St & 2 Ave,40.73047309,-73.98672378,455.0,1 Ave & E 44 St,40.75001986,-73.96905301,17284,Subscriber,1984.0,2
1570,2013-06-30 21:10:20,2013-06-30 21:36:30,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,17702,Subscriber,1984.0,1
1853,2013-06-30 21:10:23,2013-06-30 21:41:16,533,Broadway & W 38 St,40.75299641,-73.98721619,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,18491,Customer,,0
763,2013-06-30 21:10:38,2013-06-30 21:23:21,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,353.0,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,20358,Subscriber,1989.0,2
253,2013-06-30 21:10:38,2013-06-30 21:14:51,375,Mercer St & Bleecker St S,40.72679454,-73.99695094,345.0,W 13 St & 6 Ave,40.73649403,-73.99704374,18111,Subscriber,1979.0,2
1603,2013-06-30 21:10:41,2013-06-30 21:37:24,285,Broadway & E 14 St,40.73454567,-73.99074142,483.0,E 12 St & 3 Ave,40.73223272,-73.98889957,20308,Subscriber,1980.0,1
827,2013-06-30 21:10:46,2013-06-30 21:24:33,427,Bus Slip & State St,40.701907,-74.013942,376.0,John St & William St,40.70862144,-74.00722156,19703,Customer,,0
1344,2013-06-30 21:10:47,2013-06-30 21:33:11,309,Murray St & West St,40.7149787,-74.013012,347.0,Greenwich St & W Houston St,40.728846,-74.008591,17279,Customer,,0
731,2013-06-30 21:10:51,2013-06-30 21:23:02,268,Howard St & Centre St,40.71910537,-73.99973337,319.0,Fulton St & Broadway,40.711066,-74.009447,16521,Subscriber,1966.0,1
227,2013-06-30 21:10:47,2013-06-30 21:14:34,334,W 20 St & 7 Ave,40.74238787,-73.99726235,324.0,DeKalb Ave & Hudson Ave,40.689888,-73.981013,14555,Subscriber,1979.0,1
1379,2013-06-30 21:10:53,2013-06-30 21:33:52,459,W 20 St & 11 Ave,40.746745,-74.007756,327.0,Vesey Pl & River Terrace,40.7153379,-74.01658354,16825,Subscriber,1977.0,1
1466,2013-06-30 21:10:55,2013-06-30 21:35:21,538,E 48 St & Madison Ave,40.75666,-73.976684,465.0,Broadway & W 41 St,40.75513557,-73.98658032,19411,Customer,,0
1282,2013-06-30 21:10:54,2013-06-30 21:32:16,243,Fulton St & Rockwell Pl,40.688226,-73.979382,500.0,Broadway & W 51 St,40.76228826,-73.98336183,17144,Customer,,0
204,2013-06-30 21:07:35,2013-06-30 21:10:59,432,E 7 St & Avenue A,40.72621788,-73.98379855,432.0,E 7 St & Avenue A,40.72621788,-73.98379855,16691,Subscriber,1985.0,1
1821,2013-06-30 21:11:00,2013-06-30 21:41:21,533,Broadway & W 38 St,40.75299641,-73.98721619,545.0,E 23 St & 1 Ave,40.736502,-73.97809472,18117,Customer,,0
520,2013-06-30 21:11:04,2013-06-30 21:19:44,393,E 5 St & Avenue C,40.72299208,-73.97995466,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,18313,Subscriber,1962.0,1
645,2013-06-30 21:11:01,2013-06-30 21:21:46,325,E 19 St & 3 Ave,40.73624527,-73.98473765,348.0,W Broadway & Spring St,40.72490985,-74.00154702,16499,Subscriber,1975.0,2
1248,2013-06-30 21:11:06,2013-06-30 21:31:54,243,Fulton St & Rockwell Pl,40.688226,-73.979382,500.0,Broadway & W 51 St,40.76228826,-73.98336183,19735,Customer,,0
2039,2013-06-30 21:10:59,2013-06-30 21:44:58,410,Suffolk St & Stanton St,40.72066442,-73.98517977,469.0,Broadway & W 53 St,40.76344058,-73.98268129,19365,Customer,,0
794,2013-06-30 21:11:05,2013-06-30 21:24:19,436,Hancock St & Bedford Ave,40.68216564,-73.95399026,436.0,Hancock St & Bedford Ave,40.68216564,-73.95399026,17601,Customer,,0
754,2013-06-30 21:10:45,2013-06-30 21:23:19,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,353.0,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,18567,Subscriber,1965.0,1
2796,2013-06-30 21:11:11,2013-06-30 21:57:47,462,W 22 St & 10 Ave,40.74691959,-74.00451887,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,20080,Subscriber,1983.0,1
212,2013-06-30 21:08:50,2013-06-30 21:12:22,515,W 43 St & 10 Ave,40.76009437,-73.99461843,301.0,E 2 St & Avenue B,40.72217444,-73.98368779,16738,Subscriber,1979.0,1
664,2013-06-30 21:11:13,2013-06-30 21:22:17,437,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,489.0,10 Ave & W 28 St,40.75066386,-74.00176802,19258,Subscriber,1988.0,1
429,2013-06-30 21:11:20,2013-06-30 21:18:29,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,494.0,W 26 St & 8 Ave,40.74734825,-73.99723551,17045,Customer,,0
1433,2013-06-30 21:11:23,2013-06-30 21:35:16,538,E 48 St & Madison Ave,40.75666,-73.976684,514.0,12 Ave & W 40 St,40.76087502,-74.00277668,18330,Customer,,0
522,2013-06-30 21:11:24,2013-06-30 21:20:06,412,Forsyth St & Canal St,40.7158155,-73.99422366,406.0,Hicks St & Montague St,40.69512845,-73.99595065,17798,Customer,,0
346,2013-06-30 21:11:26,2013-06-30 21:17:12,448,W 37 St & 10 Ave,40.75660359,-73.9979009,529.0,W 42 St & 8 Ave,40.7575699,-73.99098507,18861,Subscriber,1991.0,1
657,2013-06-30 21:11:25,2013-06-30 21:22:22,459,W 20 St & 11 Ave,40.746745,-74.007756,514.0,12 Ave & W 40 St,40.76087502,-74.00277668,18368,Customer,,0
1166,2013-06-30 21:11:26,2013-06-30 21:30:52,389,Broadway & Berry St,40.71044554,-73.96525063,311.0,Norfolk St & Broome St,40.7172274,-73.98802084,19674,Customer,,0
153,2013-06-30 21:11:37,2013-06-30 21:14:10,475,E 15 St & Irving Pl,40.73524276,-73.98758561,475.0,E 15 St & Irving Pl,40.73524276,-73.98758561,17768,Customer,,0
299,2013-06-30 21:11:40,2013-06-30 21:16:39,363,West Thames St,40.70834698,-74.01713445,356.0,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,17707,Subscriber,1951.0,2
651,2013-06-30 21:11:46,2013-06-30 21:22:37,439,E 4 St & 2 Ave,40.7262807,-73.98978041,,,,,17749,Subscriber,1980.0,1
372,2013-06-30 21:11:44,2013-06-30 21:17:56,410,Suffolk St & Stanton St,40.72066442,-73.98517977,504.0,1 Ave & E 16 St,40.73221853,-73.98165557,16241,Subscriber,1974.0,1
657,2013-06-30 21:11:46,2013-06-30 21:22:43,439,E 4 St & 2 Ave,40.7262807,-73.98978041,296.0,Division St & Bowery,40.71413089,-73.9970468,16498,Subscriber,1971.0,2
726,2013-06-30 21:11:46,2013-06-30 21:23:52,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,294.0,Washington Square E,40.73049393,-73.9957214,15705,Subscriber,1964.0,1
2256,2013-06-30 21:11:49,2013-06-30 21:49:25,448,W 37 St & 10 Ave,40.75660359,-73.9979009,2006.0,Central Park S & 6 Ave,40.76590936,-73.97634151,18508,Customer,,0
492,2013-06-30 21:11:56,2013-06-30 21:20:08,412,Forsyth St & Canal St,40.7158155,-73.99422366,521.0,8 Ave & W 31 St N,40.75096734871598,-73.99444207549095,19066,Subscriber,1977.0,1
63,2013-06-30 21:12:07,2013-06-30 21:13:10,453,W 22 St & 8 Ave,40.74475148,-73.99915362,453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,19194,Subscriber,1987.0,1
190,2013-06-30 21:12:21,2013-06-30 21:15:31,473,Rivington St & Chrystie St,40.72110063,-73.9919254,498.0,Broadway & W 32 St,40.74854862,-73.98808416,19022,Subscriber,1988.0,1
1322,2013-06-30 21:12:16,2013-06-30 21:34:18,493,W 45 St & 6 Ave (1),40.7568001,-73.98291153,457.0,Broadway & W 58 St,40.76695317,-73.98169333,18609,Subscriber,1965.0,1
805,2013-06-30 21:12:17,2013-06-30 21:25:42,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,247.0,Perry St & Bleecker St,40.73535398,-74.00483091,17711,Subscriber,1980.0,1
1328,2013-06-30 21:12:28,2013-06-30 21:34:36,250,Lafayette St & Jersey St N,40.72456089,-73.99565293,161.0,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,18378,Subscriber,1987.0,1
1176,2013-06-30 21:12:32,2013-06-30 21:32:08,401,Allen St & Rivington St,40.72019576,-73.98997825,410.0,Suffolk St & Stanton St,40.72066442,-73.98517977,17904,Customer,,0
461,2013-06-30 21:12:22,2013-06-30 21:20:03,285,Broadway & E 14 St,40.73454567,-73.99074142,393.0,E 5 St & Avenue C,40.72299208,-73.97995466,16230,Subscriber,1984.0,1
917,2013-06-30 21:12:29,2013-06-30 21:27:46,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,501.0,FDR Drive & E 35 St,40.744219,-73.97121214,20370,Subscriber,1989.0,1
2183,2013-06-30 21:08:40,2013-06-30 21:45:03,329,Greenwich St & North Moore St,40.72015227023285,-74.01036500930786,408.0,Market St & Cherry St,40.71076228,-73.99400398,16750,Subscriber,1978.0,1
1343,2013-06-30 21:12:42,2013-06-30 21:35:05,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,261.0,Johnson St & Gold St,40.69474881,-73.98362464,17272,Subscriber,1983.0,2
592,2013-06-30 21:12:48,2013-06-30 21:22:40,349,Rivington St & Ridge St,40.71850211,-73.98329859,348.0,W Broadway & Spring St,40.72490985,-74.00154702,18493,Subscriber,1990.0,1
947,2013-06-30 21:12:47,2013-06-30 21:28:34,237,E 11 St & 2 Ave,40.73047309,-73.98672378,507.0,E 25 St & 2 Ave,40.73912601,-73.97973776,19648,Subscriber,1980.0,1
493,2013-06-30 21:12:49,2013-06-30 21:21:02,345,W 13 St & 6 Ave,40.73649403,-73.99704374,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,20177,Subscriber,1974.0,1
132,2013-06-30 21:12:50,2013-06-30 21:15:02,305,E 58 St & 3 Ave,40.76095756,-73.96724467,385.0,E 55 St & 2 Ave,40.75797322,-73.96603308,15237,Customer,,0
283,2013-06-30 21:12:51,2013-06-30 21:17:34,265,Stanton St & Chrystie St,40.72229346,-73.99147535,361.0,Allen St & Hester St,40.71605866,-73.99190759,18989,Subscriber,1980.0,2
1195,2013-06-30 21:12:56,2013-06-30 21:32:51,293,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,537.0,Lexington Ave & E 24 St,40.74025878,-73.98409214,17212,Customer,,0
701,2013-06-30 21:12:55,2013-06-30 21:24:36,532,S 5 Pl & S 5 St,40.710451,-73.960876,532.0,S 5 Pl & S 5 St,40.710451,-73.960876,14885,Customer,,0
533,2013-06-30 21:12:57,2013-06-30 21:21:50,446,W 24 St & 7 Ave,40.74487634,-73.99529885,483.0,E 12 St & 3 Ave,40.73223272,-73.98889957,17758,Subscriber,1987.0,1
1065,2013-06-30 21:12:57,2013-06-30 21:30:42,315,South St & Gouverneur Ln,40.70355377,-74.00670227,320.0,Leonard St & Church St,40.717571,-74.005549,15072,Customer,,0
1072,2013-06-30 21:13:00,2013-06-30 21:30:52,315,South St & Gouverneur Ln,40.70355377,-74.00670227,320.0,Leonard St & Church St,40.717571,-74.005549,16737,Customer,,0
165,2013-06-30 21:13:02,2013-06-30 21:15:47,225,W 14 St & The High Line,40.74195138,-74.00803013,225.0,W 14 St & The High Line,40.74195138,-74.00803013,19534,Subscriber,1984.0,2
547,2013-06-30 21:13:02,2013-06-30 21:22:09,465,Broadway & W 41 St,40.75513557,-73.98658032,466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,16623,Subscriber,1985.0,1
1435,2013-06-30 21:13:06,2013-06-30 21:37:01,468,Broadway & W 56 St,40.7652654,-73.98192338,457.0,Broadway & W 58 St,40.76695317,-73.98169333,17062,Customer,,0
875,2013-06-30 21:13:07,2013-06-30 21:27:42,483,E 12 St & 3 Ave,40.73223272,-73.98889957,501.0,FDR Drive & E 35 St,40.744219,-73.97121214,18235,Customer,,0
625,2013-06-30 21:13:21,2013-06-30 21:23:46,2012,E 27 St & 1 Ave,40.739445,-73.976806,2012.0,E 27 St & 1 Ave,40.739445,-73.976806,20057,Customer,,0
359,2013-06-30 21:13:19,2013-06-30 21:19:18,459,W 20 St & 11 Ave,40.746745,-74.007756,393.0,E 5 St & Avenue C,40.72299208,-73.97995466,15415,Subscriber,1985.0,1
633,2013-06-30 21:13:20,2013-06-30 21:23:53,406,Hicks St & Montague St,40.69512845,-73.99595065,218.0,Gallatin Pl & Livingston St,40.69028437,-73.98707105,17980,Subscriber,1983.0,2
772,2013-06-30 21:13:23,2013-06-30 21:26:15,457,Broadway & W 58 St,40.76695317,-73.98169333,385.0,E 55 St & 2 Ave,40.75797322,-73.96603308,18708,Subscriber,1964.0,1
576,2013-06-30 21:03:52,2013-06-30 21:13:28,147,Greenwich St & Warren St,40.71542197,-74.01121978,224.0,Spruce St & Nassau St,40.71146364,-74.00552427,15829,Subscriber,1972.0,2
1467,2013-06-30 21:13:24,2013-06-30 21:37:51,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,271.0,Ashland Pl & Hanson Pl,40.68522671947255,-73.97800147533417,17695,Customer,,0
605,2013-06-30 21:13:34,2013-06-30 21:23:39,406,Hicks St & Montague St,40.69512845,-73.99595065,218.0,Gallatin Pl & Livingston St,40.69028437,-73.98707105,20560,Subscriber,1983.0,1
2659,2013-06-30 21:13:33,2013-06-30 21:57:52,462,W 22 St & 10 Ave,40.74691959,-74.00451887,242.0,Carlton Ave & Flushing Ave,40.697787,-73.973736,17050,Customer,,0
597,2013-06-30 21:13:40,2013-06-30 21:23:37,422,W 59 St & 10 Ave,40.770513,-73.988038,422.0,W 59 St & 10 Ave,40.770513,-73.988038,19307,Subscriber,1979.0,1
1214,2013-06-30 21:13:40,2013-06-30 21:33:54,435,W 21 St & 6 Ave,40.74173969,-73.99415556,458.0,11 Ave & W 27 St,40.751396,-74.005226,16759,Customer,,0
548,2013-06-30 21:13:43,2013-06-30 21:22:51,517,Pershing Square South,40.751581,-73.97791,448.0,W 37 St & 10 Ave,40.75660359,-73.9979009,17647,Subscriber,1978.0,1
1802,2013-06-30 21:13:48,2013-06-30 21:43:50,152,Warren St & Church St,40.71473993,-74.00910627,297.0,E 15 St & 3 Ave,40.734232,-73.986923,18696,Subscriber,1979.0,2
500,2013-06-30 21:13:45,2013-06-30 21:22:05,128,MacDougal St & Prince St,40.72710258,-74.00297088,346.0,Bank St & Hudson St,40.73652889,-74.00618026,20598,Subscriber,1974.0,1
1006,2013-06-30 21:13:47,2013-06-30 21:30:33,315,South St & Gouverneur Ln,40.70355377,-74.00670227,320.0,Leonard St & Church St,40.717571,-74.005549,19455,Customer,,0
2398,2013-06-30 21:13:47,2013-06-30 21:53:45,469,Broadway & W 53 St,40.76344058,-73.98268129,530.0,11 Ave & W 59 St,40.771522,-73.990541,15239,Customer,,0
526,2013-06-30 21:13:46,2013-06-30 21:22:32,328,Watts St & Greenwich St,40.72405549,-74.00965965,329.0,Greenwich St & North Moore St,40.72015227023285,-74.01036500930786,15759,Subscriber,1987.0,2
995,2013-06-30 21:13:53,2013-06-30 21:30:28,315,South St & Gouverneur Ln,40.70355377,-74.00670227,320.0,Leonard St & Church St,40.717571,-74.005549,16480,Customer,,0
324,2013-06-30 21:13:21,2013-06-30 21:18:45,352,W 56 St & 6 Ave,40.76340613,-73.97722479,423.0,W 54 St & 9 Ave,40.76584941,-73.98690506,16249,Subscriber,1988.0,1
579,2013-06-30 21:13:55,2013-06-30 21:23:34,365,Fulton St & Grand Ave,40.68223166,-73.9614583,354.0,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,15589,Subscriber,1984.0,1
616,2013-06-30 21:13:50,2013-06-30 21:24:06,359,E 47 St & Park Ave,40.75510267,-73.97498696,2003.0,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,16921,Subscriber,1985.0,1
1192,2013-06-30 21:13:59,2013-06-30 21:33:51,435,W 21 St & 6 Ave,40.74173969,-73.99415556,2006.0,Central Park S & 6 Ave,40.76590936,-73.97634151,17120,Customer,,0
152,2013-06-30 21:14:03,2013-06-30 21:16:35,382,University Pl & E 14 St,40.73492695,-73.99200509,475.0,E 15 St & Irving Pl,40.73524276,-73.98758561,15737,Subscriber,1969.0,1
301,2013-06-30 21:14:06,2013-06-30 21:19:07,377,6 Ave & Canal St,40.72243797,-74.00566443,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,19275,Subscriber,1980.0,1
472,2013-06-30 21:14:16,2013-06-30 21:22:08,432,E 7 St & Avenue A,40.72621788,-73.98379855,314.0,Cadman Plaza West & Montague St,40.69383,-73.990539,20607,Customer,,0
291,2013-06-30 21:14:16,2013-06-30 21:19:07,377,6 Ave & Canal St,40.72243797,-74.00566443,363.0,West Thames St,40.70834698,-74.01713445,16222,Subscriber,1978.0,2
1635,2013-06-30 21:13:52,2013-06-30 21:41:07,459,W 20 St & 11 Ave,40.746745,-74.007756,401.0,Allen St & Rivington St,40.72019576,-73.98997825,18793,Subscriber,1987.0,2
275,2013-06-30 21:14:26,2013-06-30 21:19:01,377,6 Ave & Canal St,40.72243797,-74.00566443,445.0,E 10 St & Avenue A,40.72740794,-73.98142006,16271,Customer,,0
275,2013-06-30 21:14:34,2013-06-30 21:19:09,249,Harrison St & Hudson St,40.71870987,-74.0090009,377.0,6 Ave & Canal St,40.72243797,-74.00566443,19040,Subscriber,1985.0,1
254,2013-06-30 21:14:24,2013-06-30 21:18:38,388,W 26 St & 10 Ave,40.749717753,-74.002950346,453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,19162,Subscriber,1977.0,1
222,2013-06-30 21:14:35,2013-06-30 21:18:17,285,Broadway & E 14 St,40.73454567,-73.99074142,72.0,W 52 St & 11 Ave,40.76727216,-73.99392888,15842,Subscriber,1977.0,1
1347,2013-06-30 21:14:33,2013-06-30 21:37:00,417,Barclay St & Church St,40.71291224,-74.01020234,225.0,W 14 St & The High Line,40.74195138,-74.00803013,15349,Subscriber,1987.0,1
1270,2013-06-30 21:14:39,2013-06-30 21:35:49,72,W 52 St & 11 Ave,40.76727216,-73.99392888,495.0,W 47 St & 10 Ave,40.76269882,-73.99301222,17587,Subscriber,1985.0,1
419,2013-06-30 21:14:35,2013-06-30 21:21:34,486,Broadway & W 29 St,40.7462009,-73.98855723,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,15475,Subscriber,1983.0,1
529,2013-06-30 21:14:39,2013-06-30 21:23:28,265,Stanton St & Chrystie St,40.72229346,-73.99147535,348.0,W Broadway & Spring St,40.72490985,-74.00154702,16098,Subscriber,1988.0,2
606,2013-06-30 21:14:43,2013-06-30 21:24:49,328,Watts St & Greenwich St,40.72405549,-74.00965965,329.0,Greenwich St & North Moore St,40.72015227023285,-74.01036500930786,17248,Customer,,0
2041,2013-06-30 21:14:47,2013-06-30 21:48:48,526,E 33 St & 5 Ave,40.74765947,-73.98490707,511.0,E 14 St & Avenue B,40.72938685,-73.97772429,19597,Customer,,0
457,2013-06-30 21:14:51,2013-06-30 21:22:28,267,Broadway & W 36 St,40.75097711,-73.98765428,524.0,W 43 St & 6 Ave,40.75527307,-73.98316936,18377,Customer,,0
588,2013-06-30 21:14:54,2013-06-30 21:24:42,317,E 6 St & Avenue B,40.72453734,-73.98185424,301.0,E 2 St & Avenue B,40.72217444,-73.98368779,17830,Subscriber,1967.0,1
213,2013-06-30 21:14:57,2013-06-30 21:18:30,317,E 6 St & Avenue B,40.72453734,-73.98185424,323.0,Lawrence St & Willoughby St,40.69236178,-73.98631746,15740,Subscriber,1969.0,1
584,2013-06-30 21:15:01,2013-06-30 21:24:45,2004,6 Ave & Broome St,40.724399,-74.004704,391.0,Clark St & Henry St,40.69760127,-73.99344559,15408,Subscriber,1960.0,1
460,2013-06-30 21:15:19,2013-06-30 21:22:59,267,Broadway & W 36 St,40.75097711,-73.98765428,314.0,Cadman Plaza West & Montague St,40.69383,-73.990539,17312,Customer,,0
139,2013-06-30 21:15:13,2013-06-30 21:17:32,147,Greenwich St & Warren St,40.71542197,-74.01121978,534.0,Water - Whitehall Plaza,40.70255065,-74.0127234,19009,Subscriber,1981.0,2
1131,2013-06-30 21:15:25,2013-06-30 21:34:16,426,West St & Chambers St,40.71754834,-74.01322069,152.0,Warren St & Church St,40.71473993,-74.00910627,18764,Customer,,0
350,2013-06-30 21:15:33,2013-06-30 21:21:23,458,11 Ave & W 27 St,40.751396,-74.005226,355.0,Bayard St & Baxter St,40.71602118,-73.99974372,16386,Subscriber,1988.0,2
578,2013-06-30 21:15:32,2013-06-30 21:25:10,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,293.0,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,20568,Subscriber,1985.0,1
346,2013-06-30 21:15:32,2013-06-30 21:21:18,314,Cadman Plaza West & Montague St,40.69383,-73.990539,261.0,Johnson St & Gold St,40.69474881,-73.98362464,17378,Customer,,0
